# These data are from NREL modeled from REV. Link to data here https://www.nrel.gov/gis/wind-supply-curves.html,,,,,,,,
Grid,latitude,longitude,area_sq_km,capacity_mw,generation_mwh,capacity_factor,wind_speed_120meters,distance_to_transmission_km
38203,36.63600159,-84.58599854,42.7032,128.1096,354989.5982,0.316322327,6.399926662,14.0095975
7190,46.55699921,-99.57800293,42.8976,128.6928,545789.9153,0.484135747,8.238098145,13.54930063
9293,45.75500107,-88.97899628,0.90669375,2.72008125,10704.95453,0.449261129,7.742627621,12.15178204
14624,44.04999924,-90.25,38.4588,115.3764,399293.7448,0.395067602,7.02668047,15.83184821
2953,46.44800186,-119.7220001,132.1272,396.3816,933016.9892,0.268702656,5.921266556,11.30756359
10372,45.47399902,-99.98200226,126.2304,378.6912,1592785.187,0.480140001,8.240143776,19.24341917
57948,27.34900093,-99.53399658,21.5298,64.5894,220873.4228,0.390371501,7.010359287,16.42877264
23300,40.27099991,-76.4940033,107.244,321.732,1020346.921,0.362034112,6.755029678,10.50794093
18243,42.95500183,-89.75,116.8992,350.6976,1392516.672,0.453276813,7.772737026,18.17846468
5010,45.11800003,-122.2409973,93.96,281.88,851949.9819,0.345021158,7.223455906,8.384926528
7821,46.35400009,-92.09100342,2.33685,7.01055,25532.80376,0.415759623,7.395819187,16.67437459
54458,31.04700089,-99.83399963,131.22,393.66,1790840.934,0.519315898,8.664930344,15.72533451
45466,33.69400024,-112.4670029,97.5888,292.7664,511729.8147,0.199533299,5.043735504,2.258741218
56014,30.17200089,-99.04199982,130.4424,391.3272,1624230.224,0.473809153,8.096164703,19.95372309
25609,40.72900009,-88.22499847,130.1832,390.5496,1496399.195,0.437388301,7.607814789,11.69169309
33391,38.5929985,-97.3219986,117.288,351.864,1574841.133,0.51092577,8.746968269,23.91184069
6340,46.7140007,-103.4339981,47.7576,143.2728,572663.9923,0.456280619,7.98811245,18.30411105
37598,36.28099823,-79.43699646,123.6384,370.9152,1132561.092,0.348564297,6.600584507,9.486708582
24245,41.04000092,-86.87000275,127.7856,383.3568,1397153.76,0.416041762,7.353006363,10.84021913
20731,41.87599945,-107.1589966,129.9888,389.9664,1670269.585,0.488939673,9.29015255,14.45340932
43494,35.45999908,-96.3239975,129.2112,387.6336,1654876.959,0.487349123,8.310991287,22.81560165
25999,40.0340004,-80.94100189,123.5088,370.5264,1213090.235,0.373740226,6.939849854,10.86335917
36960,36.49200058,-79.52400208,114.9552,344.8656,950535.0651,0.314640164,6.213205338,14.7358792
30259,39.22200012,-86.1289978,124.416,373.248,1246538.91,0.381245077,6.997420311,15.30459726
55043,30.79800034,-97.68599701,113.2056,339.6168,1346645.164,0.452647269,7.759558678,12.93686507
29036,37.38000107,-121.8600006,21.3516,64.0548,66943.65792,0.119303629,3.755095005,2.235308038
34318,38.25099945,-92.15000153,123.7032,371.1096,1293561.211,0.397906184,7.158801079,15.97749443
6419,46.76900101,-89.81800079,3.173175,9.519525,37483.17558,0.449486852,7.894647598,18.05077929
43608,34.59999847,-81.17700195,107.3088,321.9264,877145.66,0.311036259,6.211713791,7.746778175
23622,40.47600174,-78.78500366,126.036,378.108,1449308.772,0.43756336,7.803369522,8.488598909
28867,39.94200134,-98.63800049,86.0544,258.1632,1122544.228,0.496369421,8.517832756,23.25923429
48116,33.84899902,-98.93599701,118.584,355.752,1442296.546,0.462810397,7.903173923,13.37401904
49826,32.29399872,-110.8499985,15.3819,46.1457,62848.70016,0.15547514,4.233521461,6.557702956
36682,35.59400177,-118.4069977,68.7528,206.2584,643342.2331,0.356062561,6.529424191,6.674946451
5192,47.3370018,-92.34799957,0.9801,2.9403,10388.91674,0.403342992,7.133652687,16.20284691
44651,34.8769989,-102.9690018,131.0904,393.2712,1767774.2,0.513133705,8.996941566,17.22259275
9070,43.18999863,-124.3789978,45.2628,135.7884,460279.9752,0.386950403,7.205535412,16.32219163
42849,35.55400085,-101.1559982,129.4704,388.4112,1786531.79,0.52506721,9.06276989,17.78317832
36874,37.43700027,-91.23100281,129.3408,388.0224,1405666.562,0.413543701,7.407120705,12.46136953
31871,38.76599884,-86.6210022,127.2672,381.8016,1279116.003,0.382444203,7.046786785,15.36772484
23278,40.67499924,-79.61299896,115.9272,347.7816,1003509.065,0.329390138,6.367316723,9.584691884
26683,39.69599915,-79.71800232,129.0168,387.0504,1240115.401,0.365755171,7.04988575,10.64549903
52790,31.94000053,-92.09999847,42.6708,128.0124,391735.6328,0.349330842,6.618463039,10.53133581
34427,36.97299957,-77.17700195,32.5782,97.7346,319033.5387,0.372635216,6.832827568,6.609861712
32191,38.68700027,-86.91500092,121.1112,363.3336,1237896.396,0.388932854,7.062854767,9.78496747
33093,38.69499969,-95.21600342,119.0376,357.1128,1442556.333,0.461129874,7.864367008,21.62951061
20475,42.40399933,-96.80699921,115.8624,347.5872,1529662.964,0.502374828,8.583818436,23.56617827
14905,44.05099869,-97.90000153,93.1824,279.5472,1117183.674,0.456210554,7.861014366,12.49184677
15436,42.09700012,-118.6449966,21.1572,63.4716,190076.9152,0.341858059,6.947485447,8.290706244
43575,35.0320015,-85.51799774,99.144,297.432,685515.3258,0.26310274,5.782318592,11.694293
54146,31.19799995,-90.87400055,50.1552,150.4656,441875.054,0.335241795,6.482666969,10.11244272
325,48.17499924,-120.2949982,0.0081,0.0243,72.58798602,0.340999991,7.263000011,14.40072731
23825,41.41600037,-98.11299896,68.2992,204.8976,853699.5661,0.475624353,8.191298485,22.32067049
23260,40.95299911,-82.19300079,107.3736,322.1208,1196241.451,0.423931777,7.532308578,12.3486543
36642,36.48400116,-78.6969986,106.92,320.76,1009085.723,0.359123439,6.715336323,16.85535551
25536,40.91500092,-98.8239975,94.5432,283.6296,1228078.606,0.49427712,8.532097816,16.37190398
7523,46.45899963,-92.40299988,11.9556,35.8668,105503.6756,0.335792392,6.475615025,7.65747442
56746,29.59900093,-97.78299713,104.1336,312.4008,1046944.683,0.382566988,6.978747845,16.16118199
54597,30.33099937,-82.40200043,0.496884375,1.490653125,4078.277365,0.312317312,6.208375454,12.56558467
26693,39.52199936,-78.31600189,128.3688,385.1064,1172166.954,0.347459853,6.682722092,5.886247319
6432,46.67200089,-87.7440033,42.0876,126.2628,554929.9433,0.501716793,8.507368088,20.18875958
23888,41.25400162,-88.89299774,129.0816,387.2448,1441407.42,0.424910098,7.388551235,8.144904008
44088,35.25099945,-97.79199982,128.3688,385.1064,1732120.824,0.513444304,8.740941048,17.28149399
34641,38.02399826,-88.95999908,79.5744,238.7232,826919.9502,0.395425558,7.116986275,15.91502593
20729,41.85300064,-107.4520035,93.5712,280.7136,1205223.092,0.490117133,8.952921867,14.56902075
21796,42.01599884,-95.76599884,111.9096,335.7288,1410293.984,0.479531288,8.138502121,19.3017618
17346,41.52700043,-72.93499756,20.5416,61.6248,218134.2441,0.404077083,7.301656246,7.590471098
56549,29.81200027,-96.05200195,30.942,92.826,303263.0137,0.372945786,6.764885902,9.620421794
446,47.88499832,-120.8440018,3.950775,11.852325,43954.77245,0.423348844,7.37107563,11.75663835
7345,44.40299988,-121.1230011,115.344,346.032,856876.6293,0.282681853,5.965713501,11.95288872
45965,34.2159996,-85.24199677,87.156,261.468,644616.9829,0.281435639,5.869215488,9.91782219
19435,42.38999939,-105.4550018,110.2896,330.8688,1422007.59,0.490616322,9.847213745,14.6043107
15060,41.79100037,-70.39700317,0.57459375,1.72378125,7217.954079,0.477999955,8.225999832,8.984496969
56858,29.3390007,-89.64099884,0.0081,0.0243,74.71667033,0.351000011,6.801000118,6.214688285
16687,41.7159996,-72.86399841,13.3326,39.9978,120062.0694,0.342661738,6.542093277,6.440941724
18521,42.99000168,-96.51399994,87.3504,262.0512,1050334.269,0.457548648,7.845871925,12.57808505
30587,39.03900146,-85.01999664,116.3808,349.1424,1053465.449,0.344440013,6.584849358,13.87648702
46045,33.43000031,-112.9339981,123.444,370.332,650556.2931,0.200534701,4.983902931,8.483271791
47425,33.47600174,-82.72799683,74.4552,223.3656,647713.9754,0.331026584,6.457707405,11.67005686
15664,43.2840004,-82.88400269,72.5112,217.5336,855368.3951,0.448872238,7.721240044,12.236644
24216,41.24900055,-91.08999634,54.3348,163.0044,587228.8134,0.411248118,7.191727638,16.5725699
2313,46.08100128,-67.8030014,21.2058,63.6174,237317.0092,0.425842345,7.368437767,8.008545405
3759,47.96500015,-96.39600372,51.678,155.034,617588.3973,0.454745144,7.740224361,18.32617244
26894,40.54899979,-97.07299805,103.2264,309.6792,1311350.019,0.483395368,8.234051704,22.73009176
57449,27.56500053,-80.56800079,95.256,285.768,701405.5696,0.280189276,6.003867626,5.441536174
53263,30.96299934,-81.77799988,0.078025781,0.234077344,658.1260712,0.320956081,6.366452217,6.202338088
34023,38.35599899,-92.4240036,124.1568,372.4704,1308218.233,0.400944561,7.19294548,10.31351652
5882,47.0870018,-96.06800079,70.8264,212.4792,870133.2863,0.467482388,7.937918186,18.85357161
4221,47.77000046,-96.39499664,54.3348,163.0044,647607.8743,0.453532785,7.773815632,18.29300688
44361,35.04600143,-101.5179977,130.9608,392.8824,1705562.006,0.495565236,8.607629776,16.49420105
49256,33.17900085,-87.22299957,81.0648,243.1944,690277.4083,0.324015647,6.368810654,6.319580294
21957,39.54399872,-121.7060013,119.6208,358.8624,863580.9333,0.274707794,5.554724693,5.172969477
15356,42.56100082,-75.76200104,46.8504,140.5512,527149.5312,0.428149223,7.586854458,8.887373506
53617,31.16399956,-85.68499756,77.2416,231.7248,649850.6784,0.320137799,6.29447031,11.30499137
57424,28.6079998,-96.78399658,114.2424,342.7272,1174958.559,0.391354084,7.087915897,16.58668971
53972,31.20199966,-88.97599792,18.6786,56.0358,144317.9086,0.294002175,5.974858284,8.900620266
31799,39.08599854,-96.76599884,57.0888,171.2664,696633.2613,0.464331269,8.000817299,21.86691146
43385,34.60200119,-110.802002,124.74,374.22,1158467.04,0.353388637,7.159500122,8.834302719
48758,33.18899918,-84.8730011,84.8232,254.4696,690875.1536,0.309927106,6.194362164,5.826870782
30137,39.375,-103.4489975,129.7296,389.1888,1437387.613,0.421608597,7.963345051,17.870494
7557,46.23899841,-87.00900269,10.3842,31.1526,126697.9965,0.464270771,7.845689297,12.89026027
39940,35.27899933,-114.0660019,114.6312,343.8936,1134508.416,0.376599312,7.345514297,15.96647944
15333,43.35300064,-82.56400299,49.248,147.744,601339.1604,0.46462816,7.929115295,12.911262
25025,38.43000031,-122.7170029,40.5,121.5,135539.6574,0.127346203,3.849225044,2.399885108
11274,45.22999954,-94.97399902,36.45,109.35,434870.3075,0.453980148,7.749677181,18.33368274
10436,45.40599823,-89.96099854,14.3208,42.9624,158168.5724,0.420269191,7.372628689,16.97443063
54291,31.20499992,-96.81099701,102.9672,308.9016,1083417.907,0.400379419,7.112668991,16.98248373
53011,31.70499992,-89.05599976,36.4824,109.4472,288592.1128,0.301006377,6.090734482,9.11987614
37909,36.34799957,-80.79699707,128.6928,386.0784,736364.5818,0.217727497,5.226945877,10.26223955
37791,37.22499847,-96.88300323,102.6432,307.9296,1364445.291,0.505825341,8.552809715,17.01547507
53367,31.67099953,-93.1309967,39.6576,118.9728,350126.7564,0.335949123,6.45473814,10.18070945
24920,40.9469986,-88.63600159,126.1008,378.3024,1445304.317,0.436130136,7.50971365,12.76141238
49683,33.2859993,-97.09400177,82.944,248.832,908056.8332,0.416584104,7.302042484,17.67767117
29588,39.59199905,-88.93299866,123.12,369.36,1392980.711,0.430517823,7.531122684,11.55182504
40228,34.49499893,-118.3239975,127.1376,381.4128,868511.5905,0.259941876,5.93552494,2.173534546
54367,30.88800049,-87.23999786,45.198,135.594,385755.175,0.324763477,6.37979269,6.370881391
35331,37.16999817,-81.02799988,93.4416,280.3248,864314.9633,0.351970613,6.855066299,6.069753256
57291,28.78199959,-98.62000275,71.28,213.84,723772.2264,0.386374861,7.015426159,16.40686192
55767,30.40500069,-94.8030014,2.184975,6.554925,20015.68421,0.348576903,6.512495995,6.184436682
28949,39.66999817,-86.91999817,120.528,361.584,1318346.056,0.416213453,7.391228676,16.83449775
15083,41.72700119,-121.3990021,4.0338,12.1014,26371.31078,0.248766556,5.666606903,4.420840164
30899,39.04800034,-86.43900299,77.0472,231.1416,719850.8487,0.35551694,6.680842876,14.38019184
14255,44.25500107,-96.98500061,84.564,253.692,1074100.57,0.483319223,8.206613541,19.55238245
423,49.03099823,-112.9909973,17.7228,53.1684,210847.3112,0.45269987,8.450627327,13.08845689
792,47.0019989,-123.6279984,61.5924,184.7772,473383.1113,0.292455822,6.024094105,12.42533566
15704,42.13999939,-73.62000275,46.5588,139.6764,443926.9471,0.362814277,6.684893131,11.42164039
41484,34.75600052,-77.10199738,14.0535,42.1605,152177.9446,0.41204235,7.33951664,12.63469045
51918,32.32400131,-91.69400024,36.1908,108.5724,342518.9065,0.360131413,6.71119833,6.547077895
23952,40.48300171,-79.66300201,109.188,327.564,1027795.517,0.358184218,6.730429173,10.50301751
47579,34.05799866,-98.41899872,126.4896,379.4688,1555934.332,0.468070298,7.97966671,19.90566806
22514,41.72600174,-90.75800323,93.1824,279.5472,1059673.757,0.432725936,7.488652229,11.67644589
24948,40.67699814,-84.59100342,111.7152,335.1456,1238309.183,0.421785325,7.417462349,8.134723649
9029,45.5379982,-83.96099854,0.75785625,2.27356875,9042.331983,0.45401296,7.718287468,12.54197791
31905,38.35499954,-81.89099884,109.3176,327.9528,895379.1341,0.311667502,6.199868679,9.143777932
55792,30.32299995,-91.43399811,0.0243,0.0729,201.7988733,0.316000015,6.198999882,5.214026967
49191,33.48799896,-95.66400146,121.824,365.472,1358642.702,0.424372315,7.416279793,18.05493464
38153,37.04999924,-91.39600372,129.276,387.828,1363016.428,0.401197135,7.251674175,7.80566022
8289,45.48600006,-110.8509979,28.4958,85.4874,310336.0889,0.414406031,8.19548893,17.64138282
13998,43.98500061,-85.50299835,12.7089,38.1267,141246.3331,0.422906011,7.427536488,17.14715334
52570,32.08399963,-93.88200378,29.7432,89.2296,280223.5301,0.358501971,6.713429928,6.513255574
11556,45.13499832,-96.3769989,53.5572,160.6716,622515.763,0.442290008,7.580358982,17.93354312
19720,41.70500183,-112.0370026,41.7636,125.2908,247541.9351,0.225540996,5.314288139,9.60234867
24931,40.85499954,-87.04299927,128.4984,385.4952,1399853.794,0.414533466,7.344322205,16.80859944
44347,34.95299911,-103.3769989,127.5912,382.7736,1769966.595,0.527860284,9.416890144,18.14644383
41099,35.88800049,-86.33699799,66.2904,198.8712,536664.0143,0.308053732,6.151468277,7.342032788
11601,44.99100113,-89.37999725,57.8664,173.5992,649936.4013,0.427384764,7.440720558,17.33689689
7501,46.50099945,-95.90799713,38.9772,116.9316,482773.549,0.471310884,7.993910789,13.26987775
38839,36.71500015,-88.41100311,127.008,381.024,1291571.834,0.386956483,7.141527653,10.88469142
52550,32.10100174,-96.43699646,78.6672,236.0016,874712.3428,0.423103094,7.375011921,18.02654419
51238,32.3429985,-86.67900085,15.8355,47.5065,111002.3635,0.266731977,5.674499035,9.470513528
49723,33.22299957,-91.90100098,36.0936,108.2808,332474.1309,0.350511521,6.659329414,10.66776138
41321,36.10699844,-99.30200195,128.8872,386.6616,1776204.606,0.524394155,8.865160942,24.82689613
54641,30.91600037,-100.7089996,131.9328,395.7984,1772623.863,0.511256039,8.579557419,21.78473566
57364,28.70499992,-97.15100098,77.2416,231.7248,772265.9877,0.380443603,6.887269974,16.21309043
44633,34.72399902,-105.348999,132.192,396.576,1735332.989,0.499519318,9.208387375,15.14456949
56833,29.50499916,-97.28700256,81.7128,245.1384,853804.3057,0.397596806,7.065313339,16.94594499
42582,35.75500107,-95.78800201,129.276,387.828,1547919.485,0.455622435,7.806499481,21.57722412
29641,39.0019989,-81.46499634,130.1832,390.5496,1141791.422,0.333738625,6.50209713,5.573846523
57881,27.57099915,-98.82099915,76.6584,229.9752,1003376.997,0.498056978,8.24292469,15.08817477
15990,43.18700027,-82.90499878,58.9356,176.8068,688680.5842,0.444646388,7.646336555,18.0530469
30244,39.35900116,-88.2460022,123.8328,371.4984,1365965.62,0.419738412,7.396411896,17.04208899
24232,41.14899826,-88.75900269,122.0832,366.2496,1391318.922,0.433656067,7.481280804,8.513011029
35653,37.0890007,-81.18499756,108.0864,324.2592,1141002.009,0.401689053,7.530292988,7.576215962
29908,39.53499985,-89.79499817,127.5264,382.5792,1443177.244,0.430620015,7.550035954,17.49129255
12820,43.10599899,-74.03500366,31.6062,94.8186,305626.0106,0.367953271,6.905390263,11.62605774
24237,41.11000061,-88.03199768,126.6192,379.8576,1401696.27,0.421239406,7.375218391,8.155915917
33684,38.47700119,-98.58000183,77.0472,231.1416,1000886.62,0.494313717,8.427095413,23.43079864
44174,34.89899826,-86.33999634,127.2024,381.6072,1229223.793,0.367714107,6.980346203,7.957578187
25285,40.65800095,-85.61499786,124.8048,374.4144,1443448.024,0.44009304,7.680078983,17.88813447
54796,30.09900093,-81.31199646,0.0648,0.1944,583.3799738,0.342571437,6.659714699,13.92493307
22587,40.91699982,-79.99299622,116.2512,348.7536,1165049.64,0.381348133,6.966218948,11.22606223
51267,32.00500107,-82.99500275,5.508,16.524,47415.89095,0.327570379,6.367079258,11.65311605
8409,46.15499878,-91.94599915,21.0438,63.1314,211035.9577,0.381598741,6.926307678,15.51605036
9845,45.67200089,-92.13700104,78.4728,235.4184,877241.5526,0.425377667,7.506556988,17.29821782
5124,47.20800018,-103.3359985,96.7464,290.2392,1263518.167,0.496959865,8.516708374,20.20915017
22268,40.53699875,-76.26399994,127.8504,383.5512,1255882.165,0.373784631,7.006259918,6.770110829
20767,42.18999863,-101.8519974,46.8504,140.5512,589982.9872,0.479182363,8.411072731,22.735584
2485,48.5530014,-95.90399933,6.86475,20.59425,83081.51891,0.460526198,7.843209743,18.73018291
55958,29.51199913,-82.2990036,14.7663,44.2989,113570.9526,0.292664617,6.02355814,11.9053451
25615,40.67900085,-87.35900116,130.1832,390.5496,1515449.937,0.442956716,7.711923122,18.01982644
4074,45.92699814,-119.8330002,128.628,385.884,837765.5355,0.247834414,5.169798851,4.442516316
23681,39.375,-119.875,29.6298,88.8894,181408.7215,0.23297219,5.973500252,9.953666492
40517,35.3409996,-79.12000275,31.5738,94.7214,285685.6657,0.344299376,6.553308487,16.34510455
39727,36.58300018,-99.87000275,105.3,315.9,1390475.093,0.502469242,8.740128517,23.85467501
14601,44.14400101,-93.76699829,82.2312,246.6936,1005187.25,0.465141386,7.903203964,18.92972708
38564,36.13899994,-80.70700073,119.2968,357.8904,770505.3612,0.245765835,5.479509354,4.842388456
46592,32.60699844,-116.9420013,52.488,157.464,74406.6359,0.053941905,2.861864328,1.024531256
47076,34.19599915,-91.4489975,40.5972,121.7916,400493.1252,0.375382155,6.903289318,11.45994305
33855,36.18899918,-120.1399994,124.2864,372.8592,755936.7781,0.23143898,5.032767773,4.396791055
53634,30.96100044,-83.55799866,27.378,82.134,240749.3515,0.33460933,6.464063168,6.799729285
23776,41.12900162,-105.2659988,92.016,276.048,1296262.816,0.53604883,10.62520218,16.77652358
22962,40.26499939,-75.76000214,68.8824,206.6472,594898.5174,0.32863155,6.435211658,5.456926263
47695,33.43199921,-83.26100159,85.212,255.636,650522.0639,0.29049316,5.939959049,5.234842458
3615,46.18899918,-119.4509964,132.1272,396.3816,1138283.593,0.327818066,6.61320591,7.879053708
50953,32.73699951,-92.18599701,30.2778,90.8334,269695.9373,0.338941485,6.500344753,10.3567045
